Sailor / Pirate	Bond	6	2|The ship is most important—crewmates and captains come and go.	PHB
Sailor / Pirate	Bond	6	3|I'll always remember my first ship.	PHB
Sailor / Pirate	Bond	6	4|In a harbor town, I have a paramour whose eyes nearly stole me from the sea.	PHB
Sailor / Pirate	Bond	6	5|I was cheated out of my fair share of the profits, and I want to get my due.	PHB
Sailor / Pirate	Bond	6	6|Ruthless pirates murdered my captain and crewmates, plundered our ship, and left me to die. Vengeance will be mine.	PHB
Sailor / Pirate	Flaw	6	1|I follow orders, even if I think they're wrong.	PHB
Sailor / Pirate	Flaw	6	2|I'll say anything to avoid having to do extra work.	PHB
Sailor / Pirate	Flaw	6	3|Once someone questions my courage, I never back down no matter how dangerous the situation.	PHB
Sailor / Pirate	Flaw	6	4|Once I start drinking, it's hard for me to stop.	PHB
Sailor / Pirate	Flaw	6	5|I can't help but pocket loose coins and other trinkets I come across.	PHB
Sailor / Pirate	Flaw	6	6|My pride will probably lead to my destruction.	PHB
Far Traveler	Reason	6	1|Emissary	SCAG
Far Traveler	Reason	6	2|Exile	SCAG
Far Traveler	Reason	6	3|Fugitive	SCAG
Far Traveler	Reason	6	4|Pilgrim	SCAG
Far Traveler	Reason	6	5|Sightseer	SCAG
Far Traveler	Reason	6	6|Wanderer	SCAG
Far Traveler	Personality Trait	6	1|I have different assumptions from those around me concerning personal space, blithely invading others' space in innocence, or reacting to ignorant invasion of my own.	SCAG
Far Traveler	Personality Trait	6	2|I have my own ideas about what is and is not food, and I find the eating habits of those around me fascinating, confusing, or revolting.	SCAG
Far Traveler	Personality Trait	6	3|I have a strong code of honor or sense of propriety that others don't comprehend.	SCAG
Far Traveler	Personality Trait	6	4|I express affection or contempt in ways that are unfamiliar to others.	SCAG
Far Traveler	Personality Trait	6	5|I honor my deities through practices that are foreign to this land.	SCAG
Far Traveler	Personality Trait	6	6|I begin or end my day with small traditional rituals that are unfamiliar to those around me.	SCAG
Far Traveler	Ideal	6	1|Open. I have much to learn from the kindly folk I meet along my way. (Good)	SCAG
Far Traveler	Ideal	6	2|Reserved. As someone new to these strange lands, I am cautious and respectful in my dealings. (Lawful)	SCAG
Far Traveler	Ideal	6	3|Adventure. I'm far from home, and everything is strange and wonderful! (Chaotic)	SCAG
Far Traveler	Ideal	6	4|Cunning. Though I may not know their ways, neither do they know mine, which can be to my advantage. (Evil)	SCAG
Far Traveler	Ideal	6	5|Inquisitive. Everything is new, but I have a thirst to learn. (Neutral)	SCAG
Far Traveler	Ideal	6	6|Suspicious. I must be careful, for I have no way of telling friend from foe here. (Any)	SCAG
Far Traveler	Bond	6	1|So long as I have this token from my homeland, I can face any adversity in this strange land.	SCAG
Far Traveler	Bond	6	2|The gods of my people are a comfort to me so far away from home.	SCAG
Far Traveler	Bond	6	3|I hold no greater cause than my service to my people.	SCAG
Far Traveler	Bond	6	4|My freedom is my most precious possession. I'll never let anyone take it from me again.	SCAG
Far Traveler	Bond	6	5|I'm fascinated by the beauty and wonder of this new land.	SCAG
Far Traveler	Bond	6	6|Though I had no choice, I lament having to leave my loved one(s) behind. I hope to see them again one day.	SCAG
Far Traveler	Flaw	6	1|I am secretly (or not so secretly) convinced of the superiority of my own culture over that of this foreign land.	SCAG
Far Traveler	Flaw	6	2|I pretend not to understand the local language in order to avoid interactions I would rather not have.	SCAG
Far Traveler	Flaw	6	3|I have a weakness for the new intoxicants and other pleasures of this land.	SCAG
Far Traveler	Flaw	6	4|I don't take kindly to some of the actions and motivations of the people of this land, because these folks are different from me.	SCAG
Far Traveler	Flaw	6	5|I consider the adherents of other gods to be deluded innocents at best, or ignorant fools at worst.	SCAG
Far Traveler	Flaw	6	6|I have a weakness for the exotic beauty of the people of these lands.	SCAG
Inheritor	Object or item:	8	1|A document such as a map, a letter, or a journal	SCAG
Inheritor	Object or item:	8	2-3|a trinket (see "Trinkets" in chapter 5 of the Player's Handbook)	SCAG
Inheritor	Object or item:	8	4|an article of clothing	SCAG
Inheritor	Object or item:	8	5|a piece of jewelry	SCAG
Inheritor	Object or item:	8	6|an arcane book or formulary	SCAG
Inheritor	Object or item:	8	7|a written story, song, poem, or secret	SCAG
Inheritor	Object or item:	8	8|a tattoo or other body marking	SCAG
Azorius Functionary	Trait	8	1|I try never to let my judgment become clouded by emotion.	GGtR
Azorius Functionary	Trait	8	2|I have infinite patience with the dolts and boors I'm forced to deal with every day.	GGtR
Azorius Functionary	Trait	8	3|When I give an order, I expect it to be obeyed.	GGtR
Azorius Functionary	Trait	8	4|I just want things the way I like them: neat, orderly, and clean.	GGtR
Azorius Functionary	Trait	8	5|No wrongdoing can escape my watchful gaze.	GGtR
Azorius Functionary	Trait	8	6|I always say exactly what I mean, no matter how many words it takes to communicate the particular nuance I am attempting to convey.	GGtR
Azorius Functionary	Trait	8	7|I'm very literal and don't appreciate metaphor or sarcasm.	GGtR
Azorius Functionary	Trait	8	8|I never change my mind once it's made up.	GGtR
Azorius Functionary	Ideal	6	1|Guild. My guild is all that really matters. (Any)	GGtR
Azorius Functionary	Ideal	6	2|Order. The law is meant to ensure that the gears of society turn smoothly and quietly. (Lawful)	GGtR
Azorius Functionary	Ideal	6	3|Peace. The ultimate object of the law is to remove violence from society. (Good)	GGtR
Azorius Functionary	Ideal	6	4|Compliance. Coercion is a fine way of ensuring that the laws are obeyed. (Lawful)	GGtR
Azorius Functionary	Ideal	6	5|Legislation. The law embodies excellence in its precision and detail. (Lawful)	GGtR
Azorius Functionary	Ideal	6	6|Punishment. A public display of consequences is an excellent deterrent for other criminals. (Evil)	GGtR
Azorius Functionary	Bond	6	1|I am beholden to an Azorius arrester who captured the criminal who killed my parents, saving me from the same fate.	GGtR
Azorius Functionary	Bond	6	2|I hope one day to write the laws, not just enforce them.	GGtR
Azorius Functionary	Bond	6	3|I tried and failed to prevent a murder, and I have sworn to find and arrest the perpetrator.	GGtR
Azorius Functionary	Bond	6	4|I successfully prevented a murder, and the would-be perpetrator wants me dead.	GGtR
Azorius Functionary	Bond	6	5|One of my parents was prominent in the guild, and I resent constantly being compared to that standard.	GGtR
Azorius Functionary	Bond	6	6|I've modeled my career after a highly respected lawmage or arrester, but I fear that my role model might be involved in something illegal.	GGtR
Azorius Functionary	Flaw	6	1|I'm unable to distinguish between the letter and the spirit of the law.	GGtR
Azorius Functionary	Flaw	6	2|I seem like a harsh judge to others, but I judge myself most harshly of all.	GGtR
Azorius Functionary	Flaw	6	3|I have a secret, illegal vice.	GGtR
Azorius Functionary	Flaw	6	4|I was traumatized by witnessing a crime as a child.	GGtR
Azorius Functionary	Flaw	6	5|I'm incapable of deception.	GGtR
Azorius Functionary	Flaw	6	6|I wish I had joined the Boros, but I fear they'd never accept me.	GGtR
Azorius Functionary	Contact	8	1|As a teenager, I was a page for a prominent judge.	GGtR
Azorius Functionary	Contact	8	2|One of my childhood friends is now a precognitive mage in service of the guild.	GGtR
Azorius Functionary	Contact	8	3|I joined the Azorius hoping to impress an arrester whom I admire.	GGtR
Azorius Functionary	Contact	8	4|My former mentor is now a warden at Udzec, the new Azorius prison.	GGtR
Azorius Functionary	Contact	8	5|I was second best at everything in my legal training, and now I work with the person who was always just a little bit better.	GGtR
Azorius Functionary	Contact	8	6|A good friend was promoted into work they can't tell me about.	GGtR
Azorius Functionary	Contact	8	7|I know a homunculus in the halls of New Prahv who can get things done behind the scenes.	GGtR
Azorius Functionary	Contact	8	8|I was once summoned to the presence of Supreme Judge Isperia, the guildmaster of the Azorius, who complimented me on my work.	GGtR
Azorius Functionary	Contact	10	1|Roll an additional Azorius contact; you can decide if the contact is an ally or a rival.	GGtR
Azorius Functionary	Contact	10	2|The person who recruited me into the Azorius left and joined the Boros.	GGtR
Azorius Functionary	Contact	10	3|I have a friendship with a Dimir agent who sometimes funnels me secrets about Azorius activities.	GGtR
Azorius Functionary	Contact	10	4|A Golgari spore druid would love to see me slip up and break the law.	GGtR
Azorius Functionary	Contact	10	5|A lesser Gruul chieftain seems to think I could be useful.	GGtR
Azorius Functionary	Contact	10	6|The black sheep of my family is putting their maniacal genius to use in the Izzet.	GGtR
Azorius Functionary	Contact	10	7|I'm friends with an Orzhov advokist; we compare notes on different forms of law magic.	GGtR
Azorius Functionary	Contact	10	8|I was ridiculed once in a Rakdos performance; the performer was impressed with my good humor about it and now does me occasional favors.	GGtR
Azorius Functionary	Contact	10	9|I have a fanatical Selesnya cousin who keeps trying to recruit me and everyone else in the family.	GGtR
Azorius Functionary	Contact	10	10|While growing up, I was bullied by a brat who's now a hybrid in the Simic Combine.	GGtR
Boros Legionnaire	Personality Trait	8	1|I approach every task with the same high degree of military precision.	GGtR
Boros Legionnaire	Personality Trait	8	2|I am always the first into the fray.	GGtR
Boros Legionnaire	Personality Trait	8	3|I bear any injury or indignity with stoic discipline.	GGtR
Boros Legionnaire	Personality Trait	8	4|My righteous wrath is easily inflamed by the slightest iniquity.	GGtR
Boros Legionnaire	Personality Trait	8	5|My honor is more important to me than my life.	GGtR
Boros Legionnaire	Personality Trait	8	6|Dangerous work is best accomplished by an orderly group working with common purpose.	GGtR
Boros Legionnaire	Personality Trait	8	7|I treat my weapons, uniform, and insignia with reverence, for they are gifts of the angels.	GGtR
Boros Legionnaire	Personality Trait	8	8|I pace when standing and fidget incessantly when forced to sit.	GGtR
Boros Legionnaire	Ideal	6	1|Guild. My guild is all that really matters. (Any)	GGtR
Boros Legionnaire	Ideal	6	2|Justice. Achieving justice requires establishing fair, equitable, and compassionate relationships within a community. (Good)	GGtR
Boros Legionnaire	Ideal	6	3|Protection. It isn't right for innocents to suffer because of the arrogance of the powerful. (Good)	GGtR
Boros Legionnaire	Ideal	6	4|Solidarity. It is most crucial to act with a single will, marching side by side in perfect accord. (Lawful)	GGtR
Boros Legionnaire	Ideal	6	5|Order. Society functions only if people do their duty and respect the chain of command. (Lawful)	GGtR
Boros Legionnaire	Ideal	6	6|Conviction. Anything worth doing is worth doing with your whole heart. (Lawful)	GGtR
Boros Legionnaire	Bond	6	1|I would lay down my life for Aurelia and the angels.	GGtR
Boros Legionnaire	Bond	6	2|I owe my life to the Boros captain who took me in when I was living on the streets.	GGtR
Boros Legionnaire	Bond	6	3|My fellow legionnaires are my family.	GGtR
Boros Legionnaire	Bond	6	4|I wield the same Boros weapon my grandparent did, for the honor of our family.	GGtR
Boros Legionnaire	Bond	6	5|I ran with the Rakdos in my youth, and I'm striving to atone for my past misdeeds.	GGtR
Boros Legionnaire	Bond	6	6|I do what I can to help out the spouse of a comrade who died in battle.	GGtR
Boros Legionnaire	Flaw	6	1|I act bravely when I'm in a group, but I'm a coward when I'm alone.	GGtR
Boros Legionnaire	Flaw	6	2|I see everything in clear-cut black and white.	GGtR
Boros Legionnaire	Flaw	6	3|I'm just a little fascinated by the ways of the Gruul.	GGtR
Boros Legionnaire	Flaw	6	4|I trust the chain of command more than anything—more even than my closest friends.	GGtR
Boros Legionnaire	Flaw	6	5|I'm slow to trust members of other guilds.	GGtR
Boros Legionnaire	Flaw	6	6|I've been known to turn a blind eye to injustice, with the help of a modest bribe.	GGtR
Boros Legionnaire	Contact	8	1|A former comrade in arms was promoted into the prestigious Sunhome Guard.	GGtR
Boros Legionnaire	Contact	8	2|One of my parents is a ranking Boros officer.	GGtR
Boros Legionnaire	Contact	8	3|A close friend serves aboard the Parhelion II, a flying fortress.	GGtR
Boros Legionnaire	Contact	8	4|I had a tangled affair with a Boros garrison captain.	GGtR
Boros Legionnaire	Contact	8	5|I have maintained a relationship with one of my instructors at Horizon Military Academy.	GGtR
Boros Legionnaire	Contact	8	6|I competed with a fellow student for the attention of a mentor at Horizon Military Academy.	GGtR
Boros Legionnaire	Contact	8	7|The person who recruited me into the legion changed the course of my life.	GGtR
Boros Legionnaire	Contact	8	8|A Boros angel knows my name.	GGtR
Boros Legionnaire	Contact	10	1|One of my siblings is an Azorius arrester.	GGtR
Boros Legionnaire	Contact	10	2|Roll an additional Boros contact; you can decide if the contact is an ally or a rival.	GGtR
Boros Legionnaire	Contact	10	3|I showed mercy to an injured, now-grateful Dimir spy.	GGtR
Boros Legionnaire	Contact	10	4|I suspect someone I know is a Golgari assassin, but I can't prove it.	GGtR
Boros Legionnaire	Contact	10	5|An adolescent relative ran off to join the Gruul in an act of rebellion and has not yet returned.	GGtR
Boros Legionnaire	Contact	10	6|I once befriended an Izzet scientist, and we're still cordial though the relationship ended messily.	GGtR
Boros Legionnaire	Contact	10	7|I owe a monetary debt to an Orzhov syndic.	GGtR
Boros Legionnaire	Contact	10	8|A Rakdos blood witch seems to enjoy harassing me.	GGtR
Boros Legionnaire	Contact	10	9|I tried to recruit a friend who ended up joining the Selesnya.	GGtR
Boros Legionnaire	Contact	10	10|I keep running into a particular Simic biomancer, and I enjoy the arguments that inevitably result.	GGtR
Dimir Operative	Reason for Infiltration	8	1|My parents belong to this guild, and I let them think I'm following in their footsteps.	GGtR
Dimir Operative	Reason for Infiltration	8	2|I've been assigned to track this guild's activities.	GGtR
Dimir Operative	Reason for Infiltration	8	3|I've been assigned to get close to an individual in this guild and learn their secrets.	GGtR
Dimir Operative	Reason for Infiltration	8	4|I've been assigned to recruit a new Dimir spy from the ranks of this guild.	GGtR
Dimir Operative	Reason for Infiltration	8	5|I was a member of this guild before the Dimir recruited me.	GGtR
Dimir Operative	Reason for Infiltration	8	6|I don't like what this guild stands for and want to destroy it from within.	GGtR
Dimir Operative	Reason for Infiltration	8	7|I secretly wish I could leave the Dimir and join this guild, but there is no escaping the Dimir.	GGtR
Dimir Operative	Reason for Infiltration	8	8|I chose this guild at random or on a lark.	GGtR
Dimir Operative	Personality Trait	8	1|I'm good at hiding my true thoughts and feelings.	GGtR
Dimir Operative	Personality Trait	8	2|When I'm in doubt about revealing something, I assume it's a secret, and I don't share it.	GGtR
Dimir Operative	Personality Trait	8	3|I like to sound mysterious, because wisdom hidden grows deeper with time.	GGtR
Dimir Operative	Personality Trait	8	4|I have no patience with people who get in my way.	GGtR
Dimir Operative	Personality Trait	8	5|I love hearing about other people's nightmares.	GGtR
Dimir Operative	Personality Trait	8	6|Combat is meant to be quick, clean, and one-sided.	GGtR
Dimir Operative	Personality Trait	8	7|I like to stick to the shadows.	GGtR
Dimir Operative	Personality Trait	8	8|I never show my anger. I just plot my revenge.	GGtR
Dimir Operative	Ideal	6	1|Guild. My true guild is all that really matters. (Any)	GGtR
Dimir Operative	Ideal	6	2|Control. I like pulling the strings. (Lawful)	GGtR
Dimir Operative	Ideal	6	3|Secrets. I collect secrets and never reveal them. (Any)	GGtR
Dimir Operative	Ideal	6	4|Knowledge. I want to know as much as I can about this city and how it works. (Any)	GGtR
Dimir Operative	Ideal	6	5|Independence. I value the freedom to pursue my own goals without interference. (Chaotic)	GGtR
Dimir Operative	Ideal	6	6|Nihilism. I don't believe in anything, and anyone who does is a fool. (Neutral)	GGtR
Dimir Operative	Bond	6	1|I discovered a secret I can't let anyone else uncover—including my guild superiors.	GGtR
Dimir Operative	Bond	6	2|I formed a close friendship or romance with someone in the guild I'm infiltrating.	GGtR
Dimir Operative	Bond	6	3|The Dimir agent who recruited me was unmasked and killed. My revenge on the killers will be thorough and painful.	GGtR
Dimir Operative	Bond	6	4|I spend as much time as I can in the Ismeri Library because I'm certain an information hub operates behind its facade. I want its secrets!	GGtR
Dimir Operative	Bond	6	5|I'm utterly loyal to my superior in the guild, more than to the guild or its guildmaster.	GGtR
Dimir Operative	Bond	6	6|Someone has discovered my true identity.	GGtR
Dimir Operative	Flaw	6	1|I like secrets so much that I'm reluctant to share details of a plan even with those who need to know.	GGtR
Dimir Operative	Flaw	6	2|I would let my friends die rather than reveal my true identity.	GGtR
Dimir Operative	Flaw	6	3|I have trouble trusting anyone but myself.	GGtR
Dimir Operative	Flaw	6	4|I have a particular vice that puts all my secrets at risk if I'm not careful.	GGtR
Dimir Operative	Flaw	6	5|I'm pretty sure I've done something horrible that I can't remember because of the guild's mind magic.	GGtR
Dimir Operative	Flaw	6	6|I put too much trust in the people who give me orders.	GGtR
Dimir Operative	Contact	8	1|I know a Dimir courier who relays messages to me from someone higher up the chain of command.	GGtR
Dimir Operative	Contact	8	2|I get orders from a shapeshifter I recognize only through a series of code phrases we exchange.	GGtR
Dimir Operative	Contact	8	3|An ostentatiously wealthy vampire is my secret guild superior, summoning me to a luxurious estate by means of coded messages.	GGtR
Dimir Operative	Contact	8	4|I have never met my guild contact, but I receive telepathic messages, usually in my dreams.	GGtR
Dimir Operative	Contact	8	5|I've never met my guild contact, but I get coded messages from a pattern of street lights and graffiti.	GGtR
Dimir Operative	Contact	8	6|I didn't discover the identity of my guild contact until after we had begun a romantic relationship.	GGtR
Dimir Operative	Contact	8	7|My superior maintains an elaborate identity as a young street urchin... unless it's all a lie, and I'm being sent on ridiculous missions by a twisted child.	GGtR
Dimir Operative	Contact	8	8|My sibling and I both get telepathic orders from a mysterious contact, and I'm starting to question the authenticity of my sibling's orders.	GGtR
Golgari Agent	Personality Trait	8	1|Remember, I could kill you in your sleep. Or put centipedes in your bedroll.	GGtR
Golgari Agent	Personality Trait	8	2|I like to remind people of their inevitable demise.	GGtR
Golgari Agent	Personality Trait	8	3|Sometimes I give voice to the whispers of the rot, which I hear but no one else does.	GGtR
Golgari Agent	Personality Trait	8	4|I do my best to discourage anyone from approaching or talking to me.	GGtR
Golgari Agent	Personality Trait	8	5|I have accepted my death. Hence, I don't fear it.	GGtR
Golgari Agent	Personality Trait	8	6|Like roots growing through stone, I am relentless and determined in my action.	GGtR
Golgari Agent	Personality Trait	8	7|I put my knowledge of anatomy to use by narrating the injuries my enemies suffer in grisly detail.	GGtR
Golgari Agent	Personality Trait	8	8|Like a wild animal, I lash out viciously when I'm provoked—and I'm easily provoked.	GGtR
Golgari Agent	Ideal	6	1|Guild. My guild is all that really matters. (Any)	GGtR
Golgari Agent	Ideal	6	2|Stoicism. All of us are part of the cyclical march of nature, which will continue with or without us. (Neutral)	GGtR
Golgari Agent	Ideal	6	3|Nature. The natural world is more important than the edifices of the city and civilization. (Neutral)	GGtR
Golgari Agent	Ideal	6	4|Interdependence. We are all part of nature's web. (Lawful)	GGtR
Golgari Agent	Ideal	6	5|Ambition. The time of Golgari ascendance is at hand, and I intend to have a prominent place in the new world order. (Evil)	GGtR
Golgari Agent	Ideal	6	6|Live and Let Live. Meddling in the affairs of other guilds is a great way to get squashed like a bug. (Neutral)	GGtR
Golgari Agent	Bond	6	1|I cherish the finger of a family member who was petrified by a medusa.	GGtR
Golgari Agent	Bond	6	2|I have an identical twin who is as different from me as any person could be.	GGtR
Golgari Agent	Bond	6	3|I want to lead one faction of the guild to a new position of dominance.	GGtR
Golgari Agent	Bond	6	4|I love spending time in the moss-covered building where I took part in my first reclamation mission.	GGtR
Golgari Agent	Bond	6	5|I found something in the sewer that must never come to light.	GGtR
Golgari Agent	Bond	6	6|I am forever grateful to the reclaimer who found me floating facedown in the sewer, moments from death.	GGtR
Golgari Agent	Flaw	6	1|Death comes for us all, so you can't expect me to take care of someone who can't fight it off.	GGtR
Golgari Agent	Flaw	6	2|I assume that anyone outside the Golgari looks down on me.	GGtR
Golgari Agent	Flaw	6	3|I feel a need for revenge against those who enjoy the privilege of living above ground.	GGtR
Golgari Agent	Flaw	6	4|I don't bother to couch my opinions in flattering words.	GGtR
Golgari Agent	Flaw	6	5|I can't help but pocket any trinket or coin I come across, no matter how worthless.	GGtR
Golgari Agent	Flaw	6	6|I'm convinced that I'm better and stronger than members of other guilds, isolated as they are from the realities of life and death.	GGtR
Golgari Agent	Contact	8	1|One of my parents is an elite assassin, a member of the Ochran.	GGtR
Golgari Agent	Contact	8	2|I learned combat from a kraul.	GGtR
Golgari Agent	Contact	8	3|I know a medusa who is stationed in the guildhall.	GGtR
Golgari Agent	Contact	8	4|I had a torrid romance with a spore druid responsible for a large rot farm.	GGtR
Golgari Agent	Contact	8	5|There's a troll in a remote area of the undercity who seems to find me interesting—and who knows more than you'd think.	GGtR
Golgari Agent	Contact	8	6|An elf lich is determined to see me become a lich someday, too.	GGtR
Golgari Agent	Contact	8	7|A medusa decided it would be more fun to recruit me into the guild than to kill me.	GGtR
Golgari Agent	Contact	8	8|I know a findbroker who can locate just about anything, for the right price.	GGtR
Golgari Agent	Contact	10	1|An Azorius arrester I literally pulled out of the gutter will do anything for me.	GGtR
Golgari Agent	Contact	10	2|Someone joined the Gruul in a battle against the Boros once, and the sergeant of that Boros squad would love to prove that it was me.	GGtR
Golgari Agent	Contact	10	3|I had a romance with a Dimir agent whom I still feed secrets to.	GGtR
Golgari Agent	Contact	10	4|Roll an additional Golgari contact; you can decide if the contact is an ally or a rival.	GGtR
Golgari Agent	Contact	10	5|I joined the Gruul in a battle against the Boros once, and the chief of that small clan thanks me for turning the tide.	GGtR
Golgari Agent	Contact	10	6|An Izzet scientist resents that I sold a scrapped invention I found in the sewer.	GGtR
Golgari Agent	Contact	10	7|My undercity explorations led me into an Orzhov vault, and a spirit thinks I stole something valuable.	GGtR
Golgari Agent	Contact	10	8|I found a baby beast and sold it to a Rakdos wrangler who remains grateful to me.	GGtR
Golgari Agent	Contact	10	9|A Selesnya druid and I share an interest in the same garden, and we have enjoyable arguments there.	GGtR
Golgari Agent	Contact	10	10|I regularly pick up refuse from beneath a Simic laboratory, and sometimes I talk to the researcher who dumps it there.	GGtR
Gruul Anarch	Personality Trait	8	1|Unlike people, the beasts of the wild are friends who won't stab me in the back.	GGtR
Gruul Anarch	Personality Trait	8	2|Go ahead and insult me—I dare you.	GGtR
Gruul Anarch	Personality Trait	8	3|I scorn those who can't survive away from the comforts of the city.	GGtR
Gruul Anarch	Personality Trait	8	4|Don't tell me I'm not allowed to do something.	GGtR
Gruul Anarch	Personality Trait	8	5|Laws are for people who are afraid to face their inner beasts.	GGtR
Gruul Anarch	Personality Trait	8	6|I smear the blood of my enemies over my skin.	GGtR
Gruul Anarch	Personality Trait	8	7|I was, in fact, raised by maaka.	GGtR
Gruul Anarch	Personality Trait	8	8|HarrRRAAGGHH! [I rarely form a coherent sentence and prefer to express myself by breaking things.]	GGtR
Gruul Anarch	Ideal	6	1|Clan. My clan is all that really matters. (Any)	GGtR
Gruul Anarch	Ideal	6	2|Anarchy. No person or law or custom can tell another what to do. (Chaotic)	GGtR
Gruul Anarch	Ideal	6	3|Nature. We weren't born tame or domesticated, so we shouldn't have to live that way. (Neutral)	GGtR
Gruul Anarch	Ideal	6	4|Might. The strongest are meant to dominate the weak. (Evil)	GGtR
Gruul Anarch	Ideal	6	5|Rage. AAAAAARRRRggggh! [To live is to feel and express the rage burning in your belly.] (Chaotic)	GGtR
Gruul Anarch	Ideal	6	6|Tradition. The Old Ways must be preserved and upheld. (Any)	GGtR
Gruul Anarch	Bond	6	1|I am determined that one day I will lead my clan—or a new one.	GGtR
Gruul Anarch	Bond	6	2|I would give my life for my clan chieftain.	GGtR
Gruul Anarch	Bond	6	3|The chieftain of another clan has a grudge against me.	GGtR
Gruul Anarch	Bond	6	4|I am devoted to a sacred site in the midst of the rubblebelt.	GGtR
Gruul Anarch	Bond	6	5|My weapon is made from the first raktusk I ever hunted.	GGtR
Gruul Anarch	Bond	6	6|GrrrRRAAAAGGHH! [I will do anything to prove myself greater than my siblings or ancestors.]	GGtR
Gruul Anarch	Flaw	6	1|If you question my courage, I will never back down.	GGtR
Gruul Anarch	Flaw	6	2|HrrrGGGAAAARRuuuh! [My anger in battle led to the death of a loved one.]	GGtR
Gruul Anarch	Flaw	6	3|I'm as stubborn as a batterboar.	GGtR
Gruul Anarch	Flaw	6	4|I'm so convinced of my superiority over soft, civilized people that I'll take great risks to prove it.	GGtR
Gruul Anarch	Flaw	6	5|I'm easily manipulated by people I find attractive.	GGtR
Gruul Anarch	Flaw	6	6|I'm not actually all that angry.	GGtR
Gruul Anarch	Contact	8	1|One of my parents is a renowned warrior in my clan.	GGtR
Gruul Anarch	Contact	8	2|My sibling has the ear of the clan chief.	GGtR
Gruul Anarch	Contact	8	3|I have cousins in a different clan.	GGtR
Gruul Anarch	Contact	8	4|When we were younger, I was romantically involved with a prominent warrior in my clan.	GGtR
Gruul Anarch	Contact	8	5|A druid in my clan believes I have a destiny to fulfill.	GGtR
Gruul Anarch	Contact	8	6|The warrior who trained me remembers me for my exceptional potential.	GGtR
Gruul Anarch	Contact	8	7|My clan chief killed one of my parents, who had challenged the chief for leadership of the clan. Some combination of resentment and remorse stirs the clan chief to help me sometimes.	GGtR
Gruul Anarch	Contact	8	8|I made a strong impression on Borborygmos.	GGtR
Gruul Anarch	Contact	10	1|An Azorius arrester thinks I can be reformed.	GGtR
Gruul Anarch	Contact	10	2|A Boros soldier gives me gifts in exchange for information about other clans' movements.	GGtR
Gruul Anarch	Contact	10	3|I once caught and released a Dimir spy.	GGtR
Gruul Anarch	Contact	10	4|I consult with a Golgari shaman for spiritual guidance at times.	GGtR
Gruul Anarch	Contact	10	5|Roll an additional Gruul contact; you can decide if the contact is an ally or a rival.	GGtR
Gruul Anarch	Contact	10	6|An Izzet scientist blames the Gruul for the destruction of his life's work in a raid, but seems to think that I'm not like other Gruul.	GGtR
Gruul Anarch	Contact	10	7|I foolishly borrowed money from an Orzhov syndic to indulge a shameful vice.	GGtR
Gruul Anarch	Contact	10	8|A close friend left our clan and joined the Cult of Rakdos.	GGtR
Gruul Anarch	Contact	10	9|A distant relative is trying to recruit me into the Selesnya Conclave.	GGtR
Gruul Anarch	Contact	10	10|I stopped a Simic biomancer from trapping wild beasts to perform vile experiments on them.	GGtR
Izzet Engineer	Personality Trait	8	1|I have a hard time staying focused on... oh, and my brain tends to jump from one... did I mention focus?	GGtR
Izzet Engineer	Personality Trait	8	2|I get really excited about my ideas and I can't wait to talk about them and start putting them into practice and tinkering with them and I want to tell you about how exciting it all is!	GGtR
Izzet Engineer	Personality Trait	8	3|It's not magic—or anything, really—if you do it only halfway. Whatever I do, I give it all I've got.	GGtR
Izzet Engineer	Personality Trait	8	4|I do what my gut tells me.	GGtR
Izzet Engineer	Personality Trait	8	5|Life's an experiment, and I can't wait to see what happens.	GGtR
Izzet Engineer	Personality Trait	8	6|I pepper my speech with the incomprehensible jargon of my trade, like mizzium droplets inserted into a weird-field suspension.	GGtR
Izzet Engineer	Personality Trait	8	7|Great ideas are fine, but great results are what counts.	GGtR
Izzet Engineer	Personality Trait	8	8|If you can guess what I'm about to do, that means I've run out of imagination.	GGtR
Izzet Engineer	Ideal	6	1|Guild. My guild is all that really matters. (Any)	GGtR
Izzet Engineer	Ideal	6	2|Creativity. Half the world's troubles come from stodgy thinking, stuck in the past. We need innovative solutions. (Chaotic)	GGtR
Izzet Engineer	Ideal	6	3|Discovery. Every experiment has the potential to reveal more secrets of the multiverse. (Any)	GGtR
Izzet Engineer	Ideal	6	4|Science. A rigorous application of logical principles and protocols will lead us toward progress more surely than any belief system. (Lawful)	GGtR
Izzet Engineer	Ideal	6	5|Fun. I love my job! Despite the dangerous working conditions, there's nothing I'd rather do. (Chaotic)	GGtR
Izzet Engineer	Ideal	6	6|Power. Someday I'll find or create the magic that will make me the most powerful being in Ravnica. (Evil)	GGtR
Izzet Engineer	Bond	6	1|I have dedicated my life to finding a solution to a scientific problem.	GGtR
Izzet Engineer	Bond	6	2|I'll never forget the laboratory where I learned my skills, or the other attendants who learned alongside me.	GGtR
Izzet Engineer	Bond	6	3|I'm convinced it was sabotage that destroyed my first laboratory and killed many of my friends, and I seek revenge against whoever did it.	GGtR
Izzet Engineer	Bond	6	4|I have the schematics for an invention that I hope to build one day, once I have the necessary resources.	GGtR
Izzet Engineer	Bond	6	5|A fellow student and I are racing to solve the same scientific puzzle.	GGtR
Izzet Engineer	Bond	6	6|I would do anything the guildmaster told me to do.	GGtR
